mode,test_mse,test_mse,test_rmse,test_rmse,test_coh,test_coh,best_val_rmse,best_val_rmse
,mean,std,mean,std,mean,std,mean,std
baseline,149847.96972972975,80791.11944862698,373.39826295209343,114.13646959938481,1.747231924533844,0.38297387699716023,325.5423321888054,102.9165788301312
ncl,60763.73285285286,3136.3372687146384,246.43885985827973,6.2870108760061125,0.13337353020906448,0.03371235571514728,154.4499706116873,3.604787487694502
